Store_ID,Store_Name,Brand_Name,Store_Type,City,City_Tier,Product_Name,Category,Sub_Category,Product_Stage,Quantity_Available,Units_Sold,Unit_Price,Cost_Price,Revenue,Profit_Margin,Average_Order_Value,Inventory_Turnover,Days_of_Stock,Customer_Segment,Sales_Channel,Payment_Method,Supplier,Supplier_Rating,Promotion_Type,Promotion_Impact,Max_Discount_Offered,Return_Rate,Return_Reason,Customer_Satisfaction,Online_Rating,Review_Count,Sales_Rep_Experience,Sales_Rep_Rating,Market_Share,Competition_Level,Competitor_Count,Brand_Loyalty,Brand_Awareness,Price_Competitiveness,Weather_Impact,Delivery_Time,Shipping_Cost,Month,Year,Quarter,Season
Bx_Chennai_041,Brandx_India Smart Chennai,Brandx_India,Mall Store,Chennai,Metro,Sony Alpha A7 Iv,Gadgets,Cameras,New Launch,112.0,8.0,301034,250539,2408272.0,16.77,337574,0.86,420,Luxury,Brandx_India Online,Cash,Brandx_India E-Commerce Hub,Nan,Flash Sale,26.1,45,1.0,Poor Quality,4.0,4.0,218,2,3.9,18.8,Very High,23,83.4,88.2,Aggressive,Low,1.0,66.0,7,2023,Q3,Monsoon
Bx_Hyderabad_078,Brandx_India Superstore Hyderabad,Brandx_India,Street Store,Hyderabad,Metro,Green Tea 100G,Groceries,Tea,Discontinued,89.0,47.0,380,300,17860.0,21.05,494,6.34,57,Mid-Range,Brandx_India Phone Order,Emi,Brandx_India Local Sourcing,Nan,Flash Sale,23.3,30,3.1,Defective,4.3,4.8,274,8,4.9,19.6,High,16,83.7,84.6,Competitive,Low,3.0,144.0,7,2023,Q3,Monsoon
Bx_Bhopal_042,Brandx_India Fashion Bhopal,Brandx_India,Street Store,Bhopal,Tier2,Nike Air Max,Clothes,Shoes,Mature,52.0,13.0,10107,8437,131391.0,16.52,11526,3.0,120,Mid-Range,Brandx_India Social Commerce,Upi,Brandx_India Local Sourcing,Nan,Festival Offer,24.1,31,5.3,Wrong Size,4.4,4.7,210,9,4.4,9.3,Low,7,67.9,60.6,Standard,Medium,1.0,138.0,7,2023,Q3,Monsoon
Bx_Chennai_004,Brandx_India Digital Chennai,Brandx_India,Express,Chennai,Metro,Sony Wh-1000Xm5,Electronics,Headphones,New Launch,182.0,40.0,35284,26387,1411360.0,25.22,50154,2.64,137,Premium,Brandx_India Phone Order,Upi,Brandx_India Direct Import,Nan,Bogo,17.8,17,7.6,Defective,4.5,4.7,287,6,3.6,25.2,High,16,92.5,84.6,Competitive,Low,3.0,274.0,7,2023,Q3,Monsoon
Bx_Hyderabad_071,Brandx_India Express Hyderabad,Brandx_India,Mall Store,Hyderabad,Metro,Green Tea 100G,Groceries,Tea,Declining,109.0,42.0,384,274,16128.0,28.65,419,4.62,78,Premium,Brandx_India App,Card,Brandx_India Brand Partners,Nan,Flash Sale,40.0,48,0.5,Poor Quality,4.3,4.8,436,8,4.4,19.2,Very High,17,94.7,89.8,Aggressive,Low,1.0,64.0,7,2023,Q3,Monsoon
Bx_Visakhapatnam_085,Brandx_India Connect Visakhapatnam,Brandx_India,Online Hub,Visakhapatnam,Tier2,Bose Soundlink,Gadgets,Bluetooth Speakers,Mature,163.0,6.0,13669,10958,82014.0,19.83,14284,0.44,815,Luxury,Brandx_India Social Commerce,Card,Brandx_India Direct Import,Nan,Flash Sale,21.0,21,3.9,Poor Quality,4.5,4.0,45,4,4.6,5.2,Medium,3,76.9,61.2,Standard,Low,7.0,111.0,7,2023,Q3,Monsoon
Bx_Bangalore_079,Brandx_India Smart Bangalore,Brandx_India,Express,Bangalore,Metro,Samsung Galaxy Watch,Gadgets,Smart Watches,New Launch,187.0,52.0,34695,27910,1804140.0,19.56,36070,3.34,108,Premium,Brandx_India App,Emi,Brandx_India Local Sourcing,Nan,Clearance,11.9,12,4.2,Changed Mind,4.3,4.0,186,1,4.6,19.3,High,24,92.2,89.0,Competitive,Low,5.0,146.0,7,2023,Q3,Monsoon
Bx_Pune_084,Brandx_India Express Pune,Brandx_India,Flagship,Pune,Tier1,Basmati Rice 5Kg,Groceries,Rice,New Launch,84.0,66.0,412,322,27192.0,21.84,433,9.43,38,Mid-Range,Brandx_India Phone Order,Cash,Brandx_India Wholesale,Nan,Festival Offer,18.6,41,4.3,Damaged,4.1,4.4,306,2,4.2,13.4,High,12,67.7,74.7,Competitive,Low,5.0,93.0,7,2023,Q3,Monsoon
Bx_Bangalore_036,Brandx_India Living Bangalore,Brandx_India,Mall Store,Bangalore,Metro,Aquaguard Crystal,Home Appliances,Water Purifiers,New Launch,157.0,40.0,15001,12736,600040.0,15.1,15322,3.06,118,Mid-Range,Brandx_India Store,Cash,Brandx_India Local Sourcing,Nan,Discount,37.2,27,2.3,Changed Mind,4.1,3.9,483,6,3.6,10.6,Very High,18,78.2,86.6,Aggressive,Low,4.0,763.0,7,2023,Q3,Monsoon
Bx_Bangalore_064,Brandx_India Connect Bangalore,Brandx_India,Mall Store,Bangalore,Metro,Playstation 5,Gadgets,Gaming Consoles,Declining,196.0,25.0,50375,37774,1259375.0,25.01,75486,1.53,235,Mid-Range,Brandx_India Online,Wallet,Brandx_India Local Sourcing,Nan,Festival Offer,29.6,30,6.2,Wrong Size,4.0,4.4,87,9,4.0,10.1,High,21,76.5,83.8,Competitive,Low,1.0,132.0,7,2023,Q3,Monsoon
Bx_Bhopal_030,Brandx_India Smart Bhopal,Brandx_India,Mall Store,Bhopal,Tier2,Samsung Galaxy Watch,Gadgets,Smart Watches,Declining,242.0,50.0,30605,23218,1530250.0,24.14,33340,2.48,145,Premium,Brandx_India Store,Credit,Brandx_India Brand Partners,Nan,Festival Offer,14.0,37,0.9,Wrong Size,4.1,4.8,357,7,5.0,9.1,Low,5,85.9,65.3,Standard,Low,4.0,72.0,7,2023,Q3,Monsoon
Bx_Pune_006,Brandx_India Gadget Zone Pune,Brandx_India,Street Store,Pune,Tier1,Nike Air Max,Electronics,Laptops,New Launch,124.0,16.0,54708,46181,875328.0,15.59,55561,1.55,233,Luxury,Brandx_India Store,Cash,Brandx_India Brand Partners,Nan,Flash Sale,27.6,13,1.9,Changed Mind,4.2,4.2,65,1,4.7,13.1,High,12,72.1,73.8,Competitive,Low,1.0,127.0,7,2023,Q3,Monsoon
Bx_Delhi_039,Brandx_India Smart Delhi,Brandx_India,Express,Delhi,Metro,Bose Soundlink,Gadgets,Bluetooth Speakers,Mature,119.0,21.0,16700,11800,350700.0,29.34,19304,2.12,170,Premium,Brandx_India Online,Upi,Brandx_India Direct Import,Nan,Discount,24.4,37,6.5,Damaged,3.9,4.4,287,3,4.7,12.7,High,21,98.9,86.4,Competitive,Low,4.0,89.0,7,2023,Q3,Monsoon
Bx_Bangalore_024,Brandx_India Apparel Bangalore,Brandx_India,Online Hub,Bangalore,Metro,H&M Cotton Tee,Clothes,T-Shirts,New Launch,142.0,42.0,1285,943,53970.0,26.61,1327,3.55,101,Premium,Brandx_India App,Card,Brandx_India Local Sourcing,Nan,No Promotion,0.0,0,3.8,Changed Mind,4.2,4.6,53,5,4.6,16.4,High,21,97.7,83.2,Competitive,Medium,1.0,94.0,7,2023,Q3,Monsoon
Bx_Delhi_067,Brandx_India Fresh Delhi,Brandx_India,Mall Store,Delhi,Metro,Brown Sugar 500G,Groceries,Sugar,Mature,231.0,49.0,99,76,4851.0,23.23,109,2.55,141,Mid-Range,Brandx_India App,Upi,Brandx_India Wholesale,Nan,Flash Sale,28.1,43,6.8,Changed Mind,3.9,4.3,71,4,4.2,18.7,Very High,20,78.1,80.1,Aggressive,Low,4.0,121.0,7,2023,Q3,Monsoon
Bx_Delhi_062,Brandx_India Fresh Delhi,Brandx_India,Express,Delhi,Metro,Brown Rice 1Kg,Groceries,Rice,Mature,135.0,116.0,191,155,22156.0,18.85,194,10.31,35,Budget,Brandx_India Store,Card,Brandx_India E-Commerce Hub,Nan,No Promotion,0.0,0,0.5,Poor Quality,3.7,4.2,132,5,3.7,14.2,Very High,24,79.5,80.4,Aggressive,Low,6.0,88.0,7,2023,Q3,Monsoon
Bx_Jaipur_035,Brandx_India Smart Jaipur,Brandx_India,Online Hub,Jaipur,Tier2,Bose Soundlink,Gadgets,Bluetooth Speakers,Mature,189.0,34.0,16542,13612,562428.0,17.71,17168,2.16,167,Premium,Brandx_India Store,Emi,Brandx_India Wholesale,Nan,Discount,19.0,30,4.0,Defective,4.2,4.4,243,1,4.7,5.0,Medium,6,89.7,64.8,Standard,Low,2.0,133.0,7,2023,Q3,Monsoon
Bx_Delhi_075,Brandx_India Apparel Delhi,Brandx_India,Flagship,Delhi,Metro,Pepe Jeans,Clothes,Jeans,New Launch,131.0,44.0,3257,2638,143308.0,19.01,3696,4.03,89,Luxury,Brandx_India Online,Card,Brandx_India Direct Import,Nan,No Promotion,0.0,0,3.6,Defective,4.4,4.9,127,10,3.7,19.7,High,22,75.4,89.5,Competitive,Medium,7.0,64.0,7,2023,Q3,Monsoon
Bx_Delhi_066,Brandx_India Gadget Zone Delhi,Brandx_India,Express,Delhi,Metro,Macbook Air M2,Electronics,Laptops,New Launch,216.0,46.0,128271,98073,5900466.0,23.54,132726,2.56,141,Mid-Range,Brandx_India App,Wallet,Brandx_India E-Commerce Hub,Nan,Clearance,10.2,26,3.6,Changed Mind,4.8,3.9,63,4,4.2,27.4,High,24,75.9,80.3,Competitive,Low,1.0,169.0,7,2023,Q3,Monsoon
Bx_Delhi_097,Brandx_India Express Delhi,Brandx_India,Street Store,Delhi,Metro,Brown Sugar 500G,Groceries,Sugar,Growing,222.0,108.0,113,82,12204.0,27.43,124,5.84,62,Premium,Brandx_India Online,Upi,Brandx_India Wholesale,Nan,Flash Sale,33.1,34,5.4,Changed Mind,4.2,4.8,445,7,4.0,13.2,Very High,15,98.0,82.0,Aggressive,Low,3.0,58.0,7,2023,Q3,Monsoon
Bx_Bhopal_089,Brandx_India Superstore Bhopal,Brandx_India,Express,Bhopal,Tier2,Tata Tea Premium,Groceries,Tea,Discontinued,203.0,61.0,311,254,350176.0,18.33,318,3.61,100,Budget,Brandx_India Social Commerce,Upi,Brandx_India Direct Import,Nan,Festival Offer,26.5,23,5.6,Defective,3.8,4.0,18,8,3.8,4.5,Low,5,68.2,65.6,Standard,Low,5.0,114.0,7,2023,Q3,Monsoon
Bx_Chennai_048,Brandx_India Fresh Chennai,Brandx_India,Express,Chennai,Metro,Brown Rice 1Kg,Groceries,Rice,Growing,84.0,47.0,151,124,7097.0,17.88,158,6.71,54,Premium,Brandx_India Social Commerce,Upi,Brandx_India Wholesale,Nan,Bogo,23.6,28,0.0,No Return,3.7,4.6,446,1,5.0,12.2,High,17,98.0,80.6,Competitive,Low,7.0,90.0,7,2023,Q3,Monsoon
Bx_Chennai_078,Brandx_India Fashion Chennai,Brandx_India,Flagship,Chennai,Metro,Nike Air Max,Clothes,Shoes,Declining,110.0,15.0,8064,5753,120960.0,28.66,11860,1.64,220,Mid-Range,Brandx_India Social Commerce,Credit,Brandx_India Local Sourcing,Nan,No Promotion,0.0,0,0.6,Damaged,4.4,4.6,63,5,3.8,19.9,High,15,75.2,84.3,Competitive,Medium,4.0,140.0,7,2023,Q3,Monsoon
Bx_Visakhapatnam_010,Brandx_India Electronics Visakhapatnam,Brandx_India,Mall Store,Visakhapatnam,Tier2,Airpods Pro,Electronics,Headphones,Discontinued,197.0,35.0,21514,15970,752990.0,25.77,21721,2.13,169,Luxury,Brandx_India Phone Order,Upi,Brandx_India E-Commerce Hub,Nan,Bogo,20.9,49,6.1,Changed Mind,4.0,4.6,204,4,5.0,4.6,Medium,4,70.1,62.0,Standard,Low,4.0,249.0,7,2023,Q3,Monsoon
Bx_Mumbai_054,Brandx_India Fashion Mumbai,Brandx_India,Flagship,Mumbai,Metro,Zara Evening Dress,Clothes,Dresses,Declining,188.0,14.0,4488,3320,62832.0,26.02,5043,0.89,403,Mid-Range,Brandx_India Phone Order,Wallet,Brandx_India Wholesale,Nan,Flash Sale,34.0,38,7.3,Defective,4.1,4.6,66,1,3.9,17.6,High,25,80.1,84.8,Competitive,Medium,2.0,111.0,7,2023,Q3,Monsoon
Bx_Pune_036,Brandx_India Smart Pune,Brandx_India,Mall Store,Pune,Tier1,Anker Powercore,Gadgets,Power Banks,Mature,67.0,23.0,3303,2463,75969.0,25.43,3575,4.12,87,Mid-Range,Brandx_India App,Upi,Brandx_India Local Sourcing,Nan,No Promotion,0.0,0,6.6,Defective,4.3,4.2,227,6,4.9,19.7,Medium,15,67.8,82.5,Standard,Low,3.0,110.0,7,2023,Q3,Monsoon
Bx_Pune_052,Brandx_India Fresh Pune,Brandx_India,Online Hub,Pune,Tier1,Brown Rice 1Kg,Groceries,Rice,Declining,85.0,62.0,160,127,9920.0,20.63,169,8.75,41,Premium,Brandx_India Store,Wallet,Brandx_India Direct Import,Nan,Clearance,15.7,48,6.5,Damaged,3.9,4.0,314,4,3.9,14.6,High,14,82.6,80.2,Competitive,Low,5.0,92.0,7,2023,Q3,Monsoon
Bx_Nagpur_008,Brandx_India Daily Nagpur,Brandx_India,Express,Nagpur,Tier2,Basmati Rice 5Kg,Groceries,Rice,Declining,177.0,63.0,599,444,37737.0,25.88,604,4.27,84,Budget,Brandx_India App,Credit,Brandx_India Wholesale,Nan,Bogo,23.5,46,1.5,Defective,3.9,4.2,413,9,3.5,11.6,Low,6,76.9,69.0,Standard,Low,5.0,125.0,7,2023,Q3,Monsoon
Bx_Chennai_041,Brandx_India Fashion Chennai,Brandx_India,Mall Store,Chennai,Metro,Adidas Hoodie,Clothes,Jackets,New Launch,160.0,44.0,5288,3927,232672.0,25.74,7453,3.3,109,Premium,Brandx_India Social Commerce,Upi,Brandx_India Direct Import,Nan,Festival Offer,29.8,48,5.6,Defective,4.1,4.6,167,2,3.9,19.6,Very High,17,98.7,82.1,Aggressive,Medium,2.0,53.0,7,2023,Q3,Monsoon
Bx_Delhi_004,Brandx_India Connect Delhi,Brandx_India,Express,Delhi,Metro,Xbox Series X,Gadgets,Gaming Consoles,Declining,190.0,57.0,57906,48088,3300642.0,16.96,81276,3.6,100,Mid-Range,Brandx_India Social Commerce,Card,Brandx_India Local Sourcing,Nan,Discount,38.5,19,0.4,Wrong Size,4.3,4.6,152,2,5.0,16.0,High,23,83.6,83.7,Competitive,Low,4.0,77.0,7,2023,Q3,Monsoon
Bx_Surat_004,Brandx_India Accessories Surat,Brandx_India,Street Store,Surat,Tier2,Canon Eos R6,Gadgets,Cameras,New Launch,51.0,18.0,191615,134902,3449070.0,29.6,217041,4.24,85,Mid-Range,Brandx_India Online,Emi,Brandx_India Direct Import,Nan,Clearance,15.1,45,0.5,Poor Quality,4.4,4.4,461,4,3.5,3.1,Low,7,72.8,69.4,Standard,Low,4.0,102.0,7,2023,Q3,Monsoon
Bx_Surat_083,Brandx_India Gadget Zone Surat,Brandx_India,Street Store,Surat,Tier2,Macbook Air M2,Electronics,Laptops,Growing,68.0,42.0,106569,87496,4475898.0,17.9,123624,7.41,49,Premium,Brandx_India Store,Credit,Brandx_India E-Commerce Hub,Nan,Flash Sale,21.7,9,2.0,Changed Mind,3.9,4.9,73,4,4.6,6.6,Medium,7,82.4,69.2,Standard,Low,3.0,186.0,7,2023,Q3,Monsoon
Bx_Mumbai_059,Brandx_India Digital Mumbai,Brandx_India,Flagship,Mumbai,Metro,Hp Pavilion,Electronics,Laptops,New Launch,181.0,62.0,71382,54019,350176.0,24.32,79496,4.11,88,Premium,Brandx_India App,Wallet,Brandx_India Local Sourcing,Nan,Festival Offer,29.0,47,3.5,Wrong Size,4.5,4.7,180,10,3.7,29.6,High,25,97.2,84.9,Competitive,Low,4.0,221.0,7,2023,Q3,Monsoon
Bx_Nagpur_002,Brandx_India Digital Nagpur,Brandx_India,Online Hub,Nagpur,Tier2,Dell Xps 13,Electronics,Laptops,Mature,168.0,15.0,98657,81033,1479855.0,17.86,138814,1.07,336,Mid-Range,Brandx_India Store,Emi,Brandx_India Local Sourcing,Nan,Bogo,18.4,50,4.3,Wrong Size,4.2,4.9,373,10,4.7,12.6,Low,3,76.5,65.1,Standard,Low,4.0,230.0,7,2023,Q3,Monsoon
Bx_Ahmedabad_017,Brandx_India Digital Ahmedabad,Brandx_India,Online Hub,Ahmedabad,Tier1,Samsung Galaxy S23,Electronics,Smartphones,Growing,94.0,42.0,64170,52166,2695140.0,18.71,70921,5.36,67,Mid-Range,Brandx_India App,Emi,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,1.7,Wrong Size,3.9,3.9,219,7,3.9,19.0,High,13,73.1,82.0,Competitive,Low,6.0,282.0,7,2023,Q3,Monsoon
Bx_Delhi_042,Brandx_India Accessories Delhi,Brandx_India,Flagship,Delhi,Metro,Anker Powercore,Gadgets,Power Banks,Growing,65.0,8.0,4461,3263,35688.0,26.85,4823,1.48,244,Mid-Range,Brandx_India Phone Order,Emi,Brandx_India Brand Partners,Nan,Flash Sale,12.4,23,4.8,Changed Mind,4.3,4.8,427,6,3.6,13.3,Very High,18,83.4,80.6,Aggressive,Low,7.0,110.0,7,2023,Q3,Monsoon
Bx_Ahmedabad_033,Brandx_India Living Ahmedabad,Brandx_India,Express,Ahmedabad,Tier1,Kent Grand Plus,Home Appliances,Water Purifiers,Declining,72.0,8.0,24280,17615,194240.0,27.45,24821,1.33,270,Mid-Range,Brandx_India Phone Order,Emi,Brandx_India Direct Import,Nan,Festival Offer,13.6,19,0.4,Damaged,4.3,4.4,230,1,4.6,19.6,High,14,71.5,82.1,Competitive,Low,1.0,472.0,7,2023,Q3,Monsoon
Bx_Ahmedabad_072,Brandx_India Electronics Ahmedabad,Brandx_India,Express,Ahmedabad,Tier1,Lg Oled 55Inch,Electronics,Smart Tvs,Growing,170.0,26.0,89501,65312,2327026.0,27.03,105015,1.84,196,Budget,Brandx_India App,Card,Brandx_India Direct Import,Nan,Discount,36.4,46,0.3,Changed Mind,4.2,4.9,481,3,4.0,11.9,Medium,8,67.2,79.9,Standard,Low,4.0,293.0,7,2023,Q3,Monsoon
Bx_Delhi_010,Brandx_India Accessories Delhi,Brandx_India,Mall Store,Delhi,Metro,Playstation 5,Gadgets,Gaming Consoles,Declining,205.0,35.0,54854,44926,1919890.0,18.1,67318,2.05,176,Mid-Range,Brandx_India Social Commerce,Upi,Brandx_India Brand Partners,Nan,Discount,13.0,42,1.8,Damaged,4.2,4.8,446,7,4.6,17.2,High,22,80.2,80.8,Competitive,Low,3.0,79.0,7,2023,Q3,Monsoon
Bx_Delhi_061,Brandx_India Trends Delhi,Brandx_India,Street Store,Delhi,Metro,Zara Casual Shirt,Clothes,T-Shirts,Mature,168.0,46.0,2707,2052,124522.0,24.2,3183,3.29,110,Mid-Range,Brandx_India Store,Wallet,Brandx_India E-Commerce Hub,Nan,Clearance,11.8,43,4.2,Poor Quality,3.8,4.7,258,6,5.0,19.4,Very High,24,77.3,83.2,Aggressive,Medium,2.0,147.0,7,2023,Q3,Monsoon
Bx_Pune_070,Brandx_India Fashion Pune,Brandx_India,Mall Store,Pune,Tier1,Zara Casual Shirt,Clothes,T-Shirts,Declining,36.0,18.0,2505,1963,45090.0,21.64,3415,6.0,60,Mid-Range,Brandx_India App,Credit,Brandx_India Local Sourcing,Nan,Flash Sale,13.9,48,2.8,Changed Mind,4.2,5.0,250,9,4.3,15.6,High,11,71.3,79.9,Competitive,Medium,5.0,105.0,7,2023,Q3,Monsoon
Bx_Mumbai_032,Brandx_India Accessories Mumbai,Brandx_India,Express,Mumbai,Metro,Bose Soundlink,Gadgets,Bluetooth Speakers,Discontinued,90.0,40.0,17252,14081,690080.0,18.38,18880,5.33,68,Mid-Range,Brandx_India Store,Wallet,Brandx_India Brand Partners,Nan,Festival Offer,22.3,26,6.7,Damaged,4.5,4.9,178,6,4.4,17.3,Very High,19,77.8,88.2,Aggressive,Low,5.0,147.0,7,2023,Q3,Monsoon
Bx_Jaipur_014,Brandx_India Fresh Jaipur,Brandx_India,Express,Jaipur,Tier2,Sunflower Oil 1L,Groceries,Oil,Mature,116.0,86.0,143,108,12298.0,24.48,148,8.9,40,Luxury,Brandx_India Social Commerce,Card,Brandx_India Direct Import,Nan,Flash Sale,27.9,9,1.7,Changed Mind,4.0,4.2,21,8,4.2,7.4,Low,6,75.8,67.9,Standard,Low,2.0,123.0,7,2023,Q3,Monsoon
Bx_Mumbai_091,Brandx_India Style Mumbai,Brandx_India,Street Store,Mumbai,Metro,Pepe Jeans,Clothes,Jeans,New Launch,93.0,9.0,3304,2323,29736.0,29.69,3876,1.16,310,Mid-Range,Brandx_India Online,Wallet,Brandx_India Local Sourcing,Nan,Flash Sale,33.6,6,5.2,Poor Quality,4.3,4.8,56,6,4.7,12.6,High,21,77.8,82.5,Competitive,Medium,6.0,53.0,7,2023,Q3,Monsoon
Bx_Chennai_002,Brandx_India Mobile Chennai,Brandx_India,Express,Chennai,Metro,Canon Eos R6,Gadgets,Cameras,New Launch,106.0,59.0,216603,176301,12779577.0,18.61,314717,6.68,54,Premium,Brandx_India App,Cash,Brandx_India E-Commerce Hub,Nan,Clearance,19.9,10,2.0,Wrong Size,4.3,4.0,289,5,4.0,12.6,High,22,99.2,85.8,Competitive,Low,2.0,135.0,7,2023,Q3,Monsoon
Bx_Mumbai_014,Brandx_India Fresh Mumbai,Brandx_India,Street Store,Mumbai,Metro,White Sugar 1Kg,Groceries,Sugar,Mature,176.0,64.0,45,35,2880.0,22.22,48,4.36,83,Budget,Brandx_India App,Credit,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,0.2,Poor Quality,4.2,4.6,172,4,4.0,16.8,Very High,20,79.4,83.3,Aggressive,Low,7.0,109.0,8,2023,Q3,Monsoon
Bx_Hyderabad_069,Brandx_India Tech Hub Hyderabad,Brandx_India,Street Store,Hyderabad,Metro,Samsung Galaxy S23,Electronics,Smartphones,Declining,153.0,62.0,70651,55499,4380362.0,21.45,102132,4.86,74,Luxury,Brandx_India App,Credit,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,1.7,Wrong Size,4.6,4.2,287,3,3.9,25.4,Very High,20,84.7,88.6,Aggressive,Low,5.0,172.0,8,2023,Q3,Monsoon
Bx_Bangalore_057,Brandx_India Fresh Bangalore,Brandx_India,Mall Store,Bangalore,Metro,Olive Oil 500Ml,Groceries,Oil,New Launch,84.0,42.0,347,254,14574.0,26.8,413,6.0,60,Premium,Brandx_India Store,Wallet,Brandx_India E-Commerce Hub,Nan,Clearance,11.9,42,7.7,Damaged,3.7,4.1,434,5,3.6,18.0,Very High,23,98.9,84.8,Aggressive,Low,7.0,51.0,8,2023,Q3,Monsoon
Bx_Visakhapatnam_087,Brandx_India Mobile Visakhapatnam,Brandx_India,Express,Visakhapatnam,Tier2,Bose Soundlink,Gadgets,Bluetooth Speakers,Growing,117.0,26.0,13849,10481,360074.0,24.32,14065,2.67,135,Luxury,Brandx_India App,Wallet,Brandx_India Wholesale,Nan,Festival Offer,21.4,45,5.1,Changed Mind,4.4,3.8,419,4,4.7,8.5,Low,6,69.1,62.9,Standard,Low,6.0,127.0,8,2023,Q3,Monsoon
Bx_Chennai_099,Brandx_India Gadget Zone Chennai,Brandx_India,Street Store,Chennai,Metro,Sony Wh-1000Xm5,Electronics,Headphones,Mature,179.0,35.0,38391,30419,1343685.0,20.77,47076,2.35,153,Budget,Brandx_India Social Commerce,Emi,Brandx_India Wholesale,Nan,No Promotion,0.0,0,7.4,Poor Quality,4.6,4.2,11,4,3.8,29.4,Very High,18,77.2,84.0,Aggressive,Low,1.0,244.0,8,2023,Q3,Monsoon
Bx_Delhi_071,Brandx_India Apparel Delhi,Brandx_India,Express,Delhi,Metro,Adidas Hoodie,Clothes,Jackets,Mature,116.0,33.0,3604,2725,118932.0,24.39,3686,3.41,105,Premium,Brandx_India Online,Cash,Brandx_India E-Commerce Hub,Nan,Bogo,37.8,37,5.9,Damaged,3.9,3.9,191,9,4.1,15.6,Very High,17,94.5,80.1,Aggressive,Medium,3.0,81.0,8,2023,Q3,Monsoon
Bx_Nagpur_004,Brandx_India Smart Nagpur,Brandx_India,Online Hub,Nagpur,Tier2,Playstation 5,Gadgets,Gaming Consoles,New Launch,67.0,28.0,45128,35056,1263584.0,22.32,59141,5.01,72,Mid-Range,Brandx_India App,Card,Brandx_India Wholesale,Nan,Festival Offer,12.5,27,2.3,Poor Quality,4.5,4.0,469,5,3.6,7.9,Medium,6,76.0,64.9,Standard,Low,5.0,68.0,8,2023,Q3,Monsoon
Bx_Pune_016,Brandx_India Tech Hub Pune,Brandx_India,Street Store,Pune,Tier1,Oneplus 11,Electronics,Smartphones,Mature,96.0,40.0,53949,38432,2157960.0,28.76,60220,5.0,72,Budget,Brandx_India App,Upi,Brandx_India Local Sourcing,Nan,Bogo,38.6,21,1.0,Damaged,4.4,4.1,43,7,4.2,10.3,High,9,67.8,75.6,Competitive,Low,6.0,188.0,8,2023,Q3,Monsoon
Bx_Chennai_088,Brandx_India Electronics Chennai,Brandx_India,Street Store,Chennai,Metro,Nike Air Max,Electronics,Laptops,Declining,215.0,34.0,107577,79066,3657618.0,26.5,131530,1.9,190,Mid-Range,Brandx_India Social Commerce,Emi,Brandx_India Wholesale,Nan,Clearance,37.7,8,0.1,Poor Quality,4.2,4.1,340,6,5.0,24.7,Very High,22,79.5,87.6,Aggressive,Low,1.0,245.0,8,2023,Q3,Monsoon
Bx_Chennai_026,Brandx_India Fresh Chennai,Brandx_India,Flagship,Chennai,Metro,Brown Sugar 500G,Groceries,Sugar,Mature,189.0,40.0,128,100,5120.0,21.88,161,2.54,142,Premium,Brandx_India Online,Cash,Brandx_India Wholesale,Nan,Clearance,19.0,31,0.6,Wrong Size,3.9,4.1,50,10,4.1,14.6,Very High,15,92.1,89.5,Aggressive,Low,4.0,54.0,8,2023,Q3,Monsoon
Bx_Hyderabad_096,Brandx_India Smart Hyderabad,Brandx_India,Online Hub,Hyderabad,Metro,Jbl Charge 5,Gadgets,Bluetooth Speakers,Discontinued,135.0,30.0,9255,7175,277650.0,22.47,13733,2.67,135,Budget,Brandx_India App,Upi,Brandx_India E-Commerce Hub,Nan,Festival Offer,24.5,45,5.0,Changed Mind,4.1,4.5,188,3,4.0,14.3,Very High,23,76.7,87.5,Aggressive,Low,4.0,74.0,8,2023,Q3,Monsoon
Bx_Chennai_015,Brandx_India Appliances Chennai,Brandx_India,Express,Chennai,Metro,Bosch 6Kg Top Load,Home Appliances,Washing Machines,Growing,111.0,52.0,36709,30068,1908868.0,18.09,48312,5.62,64,Budget,Brandx_India Store,Cash,Brandx_India Direct Import,Nan,Bogo,17.1,47,3.7,Defective,4.3,4.1,210,5,3.7,17.5,Very High,21,84.2,80.6,Aggressive,Low,3.0,623.0,8,2023,Q3,Monsoon
Bx_Delhi_093,Brandx_India Daily Delhi,Brandx_India,Express,Delhi,Metro,Sunflower Oil 1L,Groceries,Oil,Declining,219.0,48.0,139,114,6672.0,17.99,176,2.63,137,Premium,Brandx_India App,Cash,Brandx_India Brand Partners,Nan,No Promotion,0.0,0,0.9,Poor Quality,3.8,4.1,315,1,4.2,10.9,High,15,90.0,82.6,Competitive,Low,5.0,83.0,8,2023,Q3,Monsoon
Bx_Nagpur_085,Brandx_India Home Nagpur,Brandx_India,Mall Store,Nagpur,Tier2,Bosch 6Kg Top Load,Home Appliances,Washing Machines,Growing,163.0,41.0,18217,14541,746897.0,20.18,27285,3.02,119,Mid-Range,Brandx_India App,Emi,Brandx_India E-Commerce Hub,Nan,Clearance,12.4,26,3.5,Wrong Size,4.3,4.3,162,6,4.5,12.0,Low,4,69.0,68.9,Standard,Low,1.0,241.0,8,2023,Q3,Monsoon
